year,habitat,quadrat,species,Color desc,diameter_cm,biomass_g
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.4,7.67
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.7,22.854
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3,9.953
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,23.786
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.9,34.831
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.1,19.488
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.6,2.299
2023,Barren,213,Strongylocentrotus droebachiensis,green,3,14.836
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.9,12.409
2023,Barren,213,Strongylocentrotus droebachiensis,green,2,5.065
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.2,19.398
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,33.056
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.9,32.83
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.5,49.802
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.5,7.406
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,8.17
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.6,22.379
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.3,7.098
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,1.186
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,1.125
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.587
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.4,8.076
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.5,9.036
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.5,8.862
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.3,7.327
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.5,9.473
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.3,16.271
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,20.063
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.9,13.31
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.9,32.172
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.2,6.296
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,6.551
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.6,2.171
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.7,48.769
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.9,11.786
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.8,11.434
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.3,19.808
2023,Barren,213,Strongylocentrotus droebachiensis,green,2,5.257
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,6.047
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1.8,3.946
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.3,6.847
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,9.289
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.3,6.856
2023,Barren,213,Strongylocentrotus droebachiensis,green,2,5.288
2023,Barren,213,Strongylocentrotus droebachiensis,green,4,33.154
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.5,8.894
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.693
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,24.501
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.795
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.5,2.471
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.6,11.756
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.2,35.51
2023,Barren,213,Strongylocentrotus droebachiensis,green,2,3.989
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.2,16.834
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.2,7.923
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.52
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.4,0.065
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.2,15.243
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.5,43.76
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,6.027
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.7,2.508
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.6,2.209
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.6,24.656
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,31.305
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.6,30.363
2023,Barren,213,Strongylocentrotus droebachiensis,pink,4.4,43.662
2023,Barren,213,Strongylocentrotus droebachiensis,pink,4.4,42.601
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.2,17.656
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.8,28.391
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.4,40.008
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.8,0.342
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,18.54
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.1,17.907
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.7,11.776
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,6.906
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,24.865
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,17.858
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.9,27.296
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.3,5.179
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.3,19.419
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,22.825
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.5,1.954
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.9,14.218
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.8,4.047
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.2,13.934
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.9,23.808
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,34.764
2023,Barren,213,Strongylocentrotus droebachiensis,pink,3.2,17
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,20.738
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.1,13.475
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.8,27.385
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,31.185
2023,Barren,213,Strongylocentrotus droebachiensis,green,4.1,37.497
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,5.533
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.5,22.986
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.2,8.471
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.9,17.449
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,5.502
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,7.613
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,9.113
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,27.582
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.4,17.746
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.6,9.824
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,5.251
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.4,24.875
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1.9,4.592
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,0.839
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.8,28.181
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.5,2.153
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.8,3.003
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.5,2.155
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.6,22.531
2023,Barren,213,Strongylocentrotus droebachiensis,green,3.2,19.723
2023,Barren,213,Strongylocentrotus droebachiensis,green,4,36.94
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.9,16.211
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.8,1.41
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.9,3.925
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.2,8.137
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.2,4.901
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.6,10.289
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.6,2.07
2023,Barren,213,Strongylocentrotus droebachiensis,pink,2.1,5.707
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.6,2.099
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,1.286
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.1,0.689
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1.1,1.155
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.4,2.472
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.6,9.271
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.1,6.02
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1.1,0.96
2023,Barren,213,Strongylocentrotus droebachiensis,green,4,31.752
2023,Barren,213,Strongylocentrotus droebachiensis,green,2.5,9.06
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.758
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,1.652
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.1,1.139
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,1.27
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.2,0.896
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1,0.507
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1.1,0.624
2023,Barren,213,Strongylocentrotus droebachiensis,pink,1,0.524
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.5,1.798
2023,Barren,213,Strongylocentrotus droebachiensis,green,1.1,0.84
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.8,0.318
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.4,0.076
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.4,0.067
2023,Barren,213,Strongylocentrotus droebachiensis,green,0.6,0.227
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.945
2023,Barren,213,Strongylocentrotus droebachiensis,green,1,0.814
2023,Barren,213,Strongylocentrotus pallidus,green,1.2,0.941
2023,Barren,213,Strongylocentrotus pallidus,green,0.2,0.03
2023,Barren,213,Strongylocentrotus pallidus,green,1.5,1.786
2023,Barren,213,Strongylocentrotus pallidus,green,1,0.668
2023,Barren,213,Strongylocentrotus pallidus,green,2.5,9.111
2023,Barren,213,Strongylocentrotus pallidus,green,1.3,1.178
2023,Barren,213,Strongylocentrotus pallidus,green,1.2,0.948
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.6,20.148
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.1,30.752
2023,Barren,214,Strongylocentrotus pallidus,green,0.9,0.494
2023,Barren,214,Strongylocentrotus droebachiensis,green,5.4,56.684
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.6,28.496
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.374
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.1,8.889
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.7,24.685
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.4,19.703
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.5,7.341
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.7,8.872
2023,Barren,214,Strongylocentrotus droebachiensis,green,3,15.519
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.253
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.8,3.358
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.4,7.853
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.2,18.343
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.4,18.273
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.8,26.689
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.3,18.277
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.9,11.729
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.1,14.744
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.5,8.441
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,4.579
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.5,10.702
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.8,10.943
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.9,13.94
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.1,0.615
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.1,1.142
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.5,9.349
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.9,28.678
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.9,14.822
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.2,14.124
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,5.31
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,4.099
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.6,2.692
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.7,2.716
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,2.55
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.5,22.625
2023,Barren,214,Strongylocentrotus droebachiensis,pink,3.4,21.118
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,9.252
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,5.11
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.524
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.4,8.55
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,3.46
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,5.841
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,10.324
2023,Barren,214,Strongylocentrotus droebachiensis,green,3,20.314
2023,Barren,214,Strongylocentrotus droebachiensis,green,3,15.106
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.5,7.241
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.8,12.264
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.4,38.641
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.4,6.853
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.4,1.666
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.6,0.322
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.386
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.343
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,7.104
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,7.429
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,3.446
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.8,27.631
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,1.828
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.8,3.064
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.8,10.183
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,4.997
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,4.854
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.1,13.866
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.9,11.133
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,7.301
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.1,0.907
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,6.187
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.6,9.988
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,2.473
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,9.861
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.9,0.478
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.415
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.8,11.187
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.072
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.056
2023,Barren,214,Strongylocentrotus droebachiensis,green,4,30.155
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.492
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.447
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.3,1.238
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.665
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1,0.57
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,9.678
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.9,0.437
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.598
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.4,7.186
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.3,1.449
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.6,3.019
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.068
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,4.366
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.6,48.707
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.6,42.774
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.3,5.919
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,2.083
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,5.541
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.1,1.232
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.667
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.5,41.987
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.5,7.794
2023,Barren,214,Strongylocentrotus droebachiensis,green,4,30.576
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.4,9.161
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.1,0.966
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.7,12.383
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.7,53.904
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.6,2.543
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,7.969
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.6,22.368
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,1.632
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.555
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.3,8.046
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.591
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.6,3.215
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.7,8.776
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.9,0.475
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.575
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.1,4.617
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.8,3.258
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.7,0.299
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.4,8.786
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.242
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.791
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.7,0.303
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.4,17.869
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1,0.658
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.278
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.321
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.4,7.251
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.6,22.091
2023,Barren,214,Strongylocentrotus droebachiensis,green,3,14.611
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.449
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.1,0.744
2023,Barren,214,Strongylocentrotus droebachiensis,pink,3.2,21.177
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.772
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.6,9.218
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.7,12.397
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.3,1.659
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,5.613
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.474
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.8,11.152
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.6
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.697
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.266
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.4,24.662
2023,Barren,214,Strongylocentrotus droebachiensis,pink,1.3,1.386
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.557
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.427
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.4,1.607
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.392
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.531
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.1,0.689
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.4,1.983
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.312
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.7,0.315
2023,Barren,214,Strongylocentrotus droebachiensis,green,3.2,15.04
2023,Barren,214,Strongylocentrotus droebachiensis,green,3,11.819
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.4,1.698
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,2.785
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,2.493
2023,Barren,214,Strongylocentrotus droebachiensis,green,4.1,34.118
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.388
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.9,0.376
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.3,6.498
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.5,1.804
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.7,0.274
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.064
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.6,0.209
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.7,0.233
2023,Barren,214,Strongylocentrotus droebachiensis,green,2,5.159
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.622
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.5,0.145
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.7,0.227
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.6,0.192
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.7,0.22
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.558
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.3,1.378
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.506
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.81
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.615
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.9,0.454
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.634
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.348
2023,Barren,214,Strongylocentrotus droebachiensis,pink,2.6,10.374
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.078
2023,Barren,214,Strongylocentrotus droebachiensis,green,2.2,7.094
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.6,2.595
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.9,4.022
2023,Barren,214,Strongylocentrotus droebachiensis,pink,0.8,0.325
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.7,0.233
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.494
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.9,0.457
2023,Barren,214,Strongylocentrotus droebachiensis,green,1.2,1.147
2023,Barren,214,Strongylocentrotus droebachiensis,green,0.8,0.276
2023,Barren,214,Strongylocentrotus droebachiensis,green,1,0.551
2023,Barren,214,Strongylocentrotus pallidus,green,2.1,5.218
2023,Barren,214,Strongylocentrotus pallidus,green,1,0.551
2023,Barren,214,Strongylocentrotus pallidus,green,1.9,3.667
2023,Barren,214,Strongylocentrotus pallidus,green,1.5,2.362
2023,Barren,214,Strongylocentrotus pallidus,green,2.3,6.022
2023,Barren,214,Strongylocentrotus pallidus,green,0.3,0.015
2023,Barren,214,Strongylocentrotus pallidus,green,1.4,1.28
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.248
2023,Barren,214,Strongylocentrotus pallidus,green,2.3,6.33
2023,Barren,214,Strongylocentrotus pallidus,green,1.2,0.982
2023,Barren,214,Strongylocentrotus pallidus,green,3.9,26.38
2023,Barren,214,Strongylocentrotus pallidus,green,2.9,11.893
2023,Barren,214,Strongylocentrotus pallidus,green,0.8,0.53
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.286
2023,Barren,214,Strongylocentrotus pallidus,green,1,0.663
2023,Barren,214,Strongylocentrotus pallidus,green,1.5,1.653
2023,Barren,214,Strongylocentrotus pallidus,green,0.9,0.446
2023,Barren,214,Strongylocentrotus pallidus,green,2.6,9.031
2023,Barren,214,Strongylocentrotus pallidus,green,3.5,19.38
2023,Barren,214,Strongylocentrotus pallidus,green,3.7,18.943
2023,Barren,214,Strongylocentrotus pallidus,green,2.6,8.839
2023,Barren,214,Strongylocentrotus pallidus,green,1.1,0.897
2023,Barren,214,Strongylocentrotus pallidus,green,1,0.803
2023,Barren,214,Strongylocentrotus pallidus,green,2,4.049
2023,Barren,214,Strongylocentrotus pallidus,green,1.2,1.213
2023,Barren,214,Strongylocentrotus pallidus,green,0.9,0.37
2023,Barren,214,Strongylocentrotus pallidus,green,1,0.635
2023,Barren,214,Strongylocentrotus pallidus,green,1.1,0.925
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.213
2023,Barren,214,Strongylocentrotus pallidus,green,0.5,0.123
2023,Barren,214,Strongylocentrotus pallidus,green,0.6,0.251
2023,Barren,214,Strongylocentrotus pallidus,green,1.2,1.4
2023,Barren,214,Strongylocentrotus pallidus,green,1.9,3.353
2023,Barren,214,Strongylocentrotus pallidus,green,0.6,0.145
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.291
2023,Barren,214,Strongylocentrotus pallidus,green,1.3,1.121
2023,Barren,214,Strongylocentrotus pallidus,green,1,0.611
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.284
2023,Barren,214,Strongylocentrotus pallidus,green,0.7,0.232
2023,Barren,214,Strongylocentrotus pallidus,green,0.6,0.165
2023,Barren,214,Strongylocentrotus pallidus,green,0.8,0.316
2023,Barren,214,Strongylocentrotus pallidus,green,0.4,0.094
2023,Barren,214,Strongylocentrotus pallidus,green,0.3,0.043
2023,Barren,214,Strongylocentrotus pallidus,green,0.8,0.354
2023,Barren,214,Strongylocentrotus pallidus,green,0.9,0.454
2023,Barren,215,Strongylocentrotus droebachiensis,pink,5.2,67.578
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.8,16.843
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.8,26.717
2023,Barren,215,Strongylocentrotus droebachiensis,green,4,40.714
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.464
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.3,21.716
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.716
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.7,0.254
